290,Buckstone Wynd,EH10 6UQ,5,55.9056714,-3.1996815
291,Haddon'S Court,EH8 9EL,17,55.944245,-3.1826762
292,Baberton Mains Row,EH14 3EH,10,55.9091092,-3.2840503
293,Rankin Avenue,EH9 3DB,17,55.9259422,-3.1756218
294,Carrubbers Close,EH1 1SF,6,55.950678,-3.1870061
295,Fountainhall Road,EH9 2LN,17,55.931619,-3.1819378
296,Turner Avenue,EH14 7BS,10,55.889578,-3.3438398
297,Scotland Street Lane,EH3 6RU,6,55.9585484,-3.198235
298,Farrer Terrace,EH7 6SE,1,55.9552951,-3.1308727
299,Darly Gait,EH11 2AU,13,55.9443768,-3.2190251
300,Queens Road,EH4 2DA,4,55.9589268,-3.2479397
301,Murdoch Terrace,EH11 1BE,2,55.9398138,-3.2178129
302,Hampton Place,EH12 5JA,15,55.9450456,-3.2280968
303,Brunstane Road,EH15 2QX,11,55.9470225,-3.1020485
304,Allan Park,EH29 9HA,14,55.957608,-3.4090137
305,Queens Park Avenue,EH8 7ED,1,55.9540377,-3.1550027
306,Carlton Street,EH4 1NE,4,55.957217,-3.2109277
307,Morningside Road,EH10 4AX,3,55.9296324,-3.2096585
308,Calton Hill Footpath 22-26,EH1 3EG,6,55.953252,-3.188267
309,Mount Grange,EH9 2QX,17,55.9341468,-3.1955015
310,Woodhall Bank,EH13 0HJ,5,55.9016086,-3.266984
311,East Preston Street Lane,EH8 9QH,17,55.939023,-3.1782457
312,Corbiehill Road,EH4 5EB,14,55.9639816,-3.2665821
313,Queen'S Road,EH4 2DA,4,55.9589268,-3.2479397
314,Trinity Grove,EH5 3HB,7,55.9761063,-3.2056247
315,Murieston Crescent,EH11 2LL,13,55.9406639,-3.2265837
316,East Pilton Farm Wynd,EH5 2GL,7,55.9731805,-3.2246374
317,Horse Wynd,EH8 8AZ,6,55.9519602,-3.1737179
318,Villa Road,EH30 9RF,14,55.9905563,-3.4000348
319,Henderson Gardens,EH3 5DN,4,55.9602448,-3.2034947
320,Albert Street,EH7 5LL,12,55.9625217,-3.1753456
321,Ramsay Gardens,EH1 2NA,6,55.9493235,-3.1963552
322,Torrance Park,EH4 7LF,9,55.953444,-3.2925536
323,Hillwood Crescent Ratho,EH28 8QF,14,55.9370826,-3.3899789
324,Bridge Road,EH13 0LG,5,55.9072498,-3.25745
325,Pilton Drive,EH5 2HF,7,55.9724484,-3.2295863
326,Hillsland Gardens,EH14 2QE,13,55.9175735,-3.2777203
327,Bryce Crescent,EH14 5LL,10,55.8987641,-3.3067747
328,Lochend Road,EH6 8BY,8,55.965876,-3.1637559
329,Montpelier Park,EH10 4NH,3,55.9369558,-3.2114876
330,Coillesdene Drive,EH15 2JD,11,55.9476647,-3.0952013
331,Rosebank Gardens,EH5 3QR,7,55.9729738,-3.2137098
332,Spybank Law Road,EH15 1TJ,11,55.9551794,-3.115977
333,Mid Gillsland Road,EH10 5BW,3,55.9326318,-3.2219027
334,Granville Terrace,EH10 4PG,3,55.9384153,-3.2149061
335,Boswall Loan,EH5 1AR,7,55.9778254,-3.2224523
336,Muirhouse Avenue,EH4 4PP,7,55.9700845,-3.2536885
337,Niddrie House Park,EH16 4UL,11,55.9306402,-3.1225037
338,Buckstone Neuk,EH10 6TU,5,55.9082943,-3.1980443
339,Orwell Place,EH11 2AF,13,55.9429656,-3.2192017
340,Clerwood Bank,EH12 8PZ,9,55.9505989,-3.2881487
341,Loaning Road,EH7 6JU,1,55.9600385,-3.1456581
342,Seafield Way,EH15 1EH,1,55.9642395,-3.1313167
343,Cadogan Road,EH16 6LY,16,55.9125783,-3.1659127
344,Gordon Road,EH12 6NE,15,55.944073,-3.2766119
345,Harrison Place,EH11 1SF,2,55.9344744,-3.2282505
346,Oxgangs Terrace,EH13 9BZ,5,55.9074625,-3.2308324
347,Abercorn Crescent,EH8 7HP,1,55.9515257,-3.1461725
348,Keith Row,EH4 3NJ,4,55.9562441,-3.2509076
349,Murrayburn Road,EH11 4RX,13,55.9212982,-3.2772781
350,Southhouse Loan,EH17 8HH,16,55.9005476,-3.1588252
351,Fernieside Gardens,EH17 7HN,16,55.9117223,-3.1327874
352,Silverknowes Grove,EH4 5NH,14,55.9700233,-3.2677321
353,Shandon Place,EH11 1PN,2,55.9339631,-3.2307208
354,Liberton Drive,EH16 6NW,16,55.9124358,-3.1709437
355,Easter Drylaw Drive,EH4 2QX,4,55.9652753,-3.2427968
356,East Barnton Avenue,EH4 6AH,14,55.9651236,-3.2801643
357,South Maybury St,EH12 8NX,9,55.9422095,-3.3130137
358,Parkgrove View,EH4 7QW,9,55.9586492,-3.2939892
359,Rannoch Grove,EH4 7EH,9,55.9542291,-3.2835154
360,St. Clair Road,EH6 8JJ,12,55.9651684,-3.168336
361,East Hermitage,EH6 8AB,8,55.9696242,-3.161931
362,Oxgangs Brae,EH13 9LT,5,55.9045246,-3.2214235
363,Craigs Drive,EH12 8UW,9,55.9468858,-3.3017349
364,North Fort Street,EH6 4HW,8,55.9771722,-3.1861777
365,Cathcart Place,EH11 2HD,13,55.9426528,-3.223249
366,Wheatfield Road,EH11 2PS,13,55.9376078,-3.2368443
367,Broomhouse Medway,EH11 3SR,13,55.9299835,-3.2794488
368,West Montgomery Place,EH7 5EZ,12,55.9598465,-3.1785899
369,Stewart Terrace,EH11 1UP,13,55.93583,-3.2334858
370,Newbattle Terrace,EH10 4SA,3,55.9309299,-3.2049804
371,Cammo Gardens,EH4 8EL,14,55.9598768,-3.3106423
372,Moredun Park Loan,EH17 7HB,16,55.9127727,-3.1374815
373,Easter Drylaw Avenue ,EH4 2QZ,4,55.9644328,-3.2454028
374,Pilrig Heights,EH6 5AB,12,55.9663001,-3.1850705
375,Logie Green Gardens,EH7 4HD,12,55.9646851,-3.1969066
376,East Castle Road,EH10 5AR,3,55.9356533,-3.2157611
377,Claverhouse Drive,EH16 6BX,16,55.9165183,-3.1583453
378,Comiston Place,EH10 6DN,3,55.9233582,-3.2090547
379,Durham Place East,EH15 1PT,11,55.9461612,-3.1203284
380,Regent Place,EH7 5RZ,12,55.9580955,-3.1687172
381,Temple Park Crescent,EH11 1HX,2,55.937621,-3.2200566
382,Cowgatehead,EH1 1JU,6,55.9478331,-3.1938502
